2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=186, xmin=110, ymax=720, xmax=255
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [132, 125, 306, 486]
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for construction worker
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'construction worker' for detection 7
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 8/8: construction worker
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=303, xmin=2, ymax=864, xmax=237
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [2, 204, 284, 584]
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for construction worker
2025-08-18 03:02:32.898 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'construction worker' for detection 8
2025-08-18 03:02:32.898 | SUCCESS  | __main__:draw_detections:408 | ✅ Successfully drew 8/8 detections in 0.02s
2025-08-18 03:02:32.898 | INFO     | __main__:process_image:457 | 💾 Saving result to batch_results\result_Construction-workers.jpg
2025-08-18 03:02:32.908 | SUCCESS  | __main__:process_image:460 | ✅ Successfully saved result to batch_results\result_Construction-workers.jpg
2025-08-18 03:02:32.908 | SUCCESS  | __main__:process_image:479 | 🎉 Pipeline completed successfully in 19.34s
2025-08-18 03:02:32.908 | INFO     | __main__:process_image:480 | 📊 Detection Summary:
2025-08-18 03:02:32.909 | INFO     | __main__:process_image:481 |    Total objects detected: 8
2025-08-18 03:02:32.909 | INFO     | __main__:process_image:484 |    1. construction worker
2025-08-18 03:02:32.909 | INFO     | __main__:process_image:484 |    2. concrete bucket
2025-08-18 03:02:32.909 | INFO     | __main__:process_image:484 |    3. construction worker
2025-08-18 03:02:32.909 | INFO     | __main__:process_image:484 |    4. construction worker
2025-08-18 03:02:32.910 | INFO     | __main__:process_image:484 |    5. construction worker
2025-08-18 03:02:32.910 | INFO     | __main__:process_image:484 |    6. construction worker
2025-08-18 03:02:32.910 | INFO     | __main__:process_image:484 |    7. construction worker
2025-08-18 03:02:32.910 | INFO     | __main__:process_image:484 |    8. construction worker
2025-08-18 03:02:32.910 | SUCCESS  | __main__:batch_process:540 | ✅ Successfully processed image 1 in 19.34s
2025-08-18 03:02:32.910 | INFO     | __main__:batch_process:551 | 📊 Batch Processing Summary:
2025-08-18 03:02:32.911 | INFO     | __main__:batch_process:552 |    Total images: 1
2025-08-18 03:02:32.911 | INFO     | __main__:batch_process:553 |    Successful: 1
2025-08-18 03:02:32.911 | INFO     | __main__:batch_process:554 |    Failed: 0
2025-08-18 03:02:32.911 | INFO     | __main__:batch_process:555 |    Total time: 19.34s
2025-08-18 03:02:32.911 | INFO     | __main__:batch_process:556 |    Average time per image: 19.34s
2025-08-18 03:02:32.911 | SUCCESS  | __main__:batch_process:559 | 🎉 All images processed successfully!
2025-08-18 03:07:02.106 | INFO     | __main__:setup_logging:72 | 🚀 Logging system initialized
2025-08-18 03:07:04.572 | INFO     | __main__:__init__:109 | 🔧 Initializing ObjectDetectionAgent
2025-08-18 03:07:04.573 | DEBUG    | __main__:__init__:115 | 🔑 API key provided: ***********************************uA2I
2025-08-18 03:07:05.826 | SUCCESS  | __main__:__init__:120 | ✅ Successfully initialized Gemini client with model: gemini-2.5-pro
2025-08-18 03:07:05.826 | INFO     | __main__:process_image:432 | 🚀 Starting complete image processing pipeline
2025-08-18 03:07:05.826 | INFO     | __main__:process_image:436 | 🔄 Step 1/4: Loading image...
2025-08-18 03:07:05.826 | INFO     | __main__:load_image:136 | 📥 Starting image loading process
2025-08-18 03:07:05.826 | INFO     | __main__:load_image:151 | 📁 Loading image from file: C:\Users\Raghu\Downloads\Incidence_response_agent\Computer_Vision_Agent\assets\potholes.jpg
2025-08-18 03:07:05.828 | DEBUG    | __main__:load_image:158 | 📊 File size: 11678 bytes
2025-08-18 03:07:05.828 | DEBUG    | __main__:load_image:163 | 📖 Successfully read 11678 bytes from file
2025-08-18 03:07:05.828 | DEBUG    | __main__:load_image:173 | 🖼️ Converting bytes to PIL Image
2025-08-18 03:07:05.836 | DEBUG    | __main__:load_image:176 | 📐 Image dimensions: 300x168
2025-08-18 03:07:05.836 | DEBUG    | __main__:load_image:177 | 🎨 Image mode: RGB
2025-08-18 03:07:05.836 | SUCCESS  | __main__:load_image:180 | ✅ Image loaded successfully in 0.01s
2025-08-18 03:07:05.836 | INFO     | __main__:process_image:440 | 🔄 Step 2/4: Detecting objects...
2025-08-18 03:07:05.838 | INFO     | __main__:detect_objects:206 | 🤖 Starting object detection with Gemini API
2025-08-18 03:07:05.838 | INFO     | __main__:detect_objects:227 | 📝 Using default detection prompt
2025-08-18 03:07:05.838 | DEBUG    | __main__:detect_objects:229 | 🎯 Model: gemini-2.5-pro
2025-08-18 03:07:05.838 | DEBUG    | __main__:detect_objects:230 | 📤 Sending request to Gemini API
2025-08-18 03:07:27.924 | SUCCESS  | __main__:detect_objects:242 | ✅ Received response from Gemini API in 22.09s
2025-08-18 03:07:27.924 | DEBUG    | __main__:detect_objects:243 | 📊 Response length: 570 characters
2025-08-18 03:07:27.925 | DEBUG    | __main__:detect_objects:244 | 📋 Response preview: ```json
[
    {"box_2d": [156, 0, 1000, 1000], "label": "potholed road"},
    {"box_2d": [121, 255, 364, 344], "label": "scooter"},
    {"box_2d": [46, 371, 210, 467], "label": "car"},
    {"box_2d": ...
2025-08-18 03:07:27.925 | INFO     | __main__:process_image:444 | 🔄 Step 3/4: Parsing and validating detections...
2025-08-18 03:07:27.925 | INFO     | __main__:parse_detections:265 | 🔍 Starting detection parsing and validation
2025-08-18 03:07:27.925 | DEBUG    | __main__:parse_detections:266 | 📄 Input response length: 570
2025-08-18 03:07:27.925 | DEBUG    | __main__:parse_detections:273 | 🧹 Searching for JSON content in response
2025-08-18 03:07:27.925 | DEBUG    | __main__:parse_detections:289 | 📦 Extracted JSON string: [
    {"box_2d": [156, 0, 1000, 1000], "label": "potholed road"},
    {"box_2d": [121, 255, 364, 344], "label": "scooter"},
    {"box_2d": [46, 371, 210, 467], "label": "car"},
    {"box_2d": [36, 770...
2025-08-18 03:07:27.925 | DEBUG    | __main__:parse_detections:290 | 🔧 Attempting Pydantic validation
2025-08-18 03:07:27.927 | SUCCESS  | __main__:parse_detections:297 | ✅ Successfully parsed and validated 10 detections
2025-08-18 03:07:27.927 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 1: potholed road at (156, 0, 1000, 1000)
2025-08-18 03:07:27.928 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 2: scooter at (121, 255, 364, 344)
2025-08-18 03:07:27.928 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 3: car at (46, 371, 210, 467)
2025-08-18 03:07:27.928 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 4: car at (36, 770, 175, 914)
2025-08-18 03:07:27.928 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 5: person at (62, 257, 295, 332)
